manga_id,title,type,score,status,genres_Action,genres_Comedy,genres_Drama,genres_Fantasy,genres_Romance,themes_School,demographics_Seinen,demographics_Shoujo,demographics_Shounen,score,log_scored_by,log_members,log_favorites,Content_Others
90030,Kainushi Juujin to Pet Joshikousei,manga,7.23,on_hiatus,0,1,0,0,0,0,0,0,0,0.09311740890688247,0.2156166517288891,0.11821701029355802,0.29092867565014247,1
92737,Tenohira Size.,manga,7.31,finished,0,0,0,0,0,0,0,0,0,0.12550607287449367,0.19621566992032946,0.024783865187219645,0.059289823154099384,1
110087,Isekai Nonbiri Nouka,light_novel,7.06,currently_publishing,0,0,0,1,0,0,0,0,0,0.024291497975708065,0.27334277716605704,0.22497279570091488,0.3621733347748687,1
6682,Evyione,manhwa,7.39,finished,0,0,0,0,1,0,0,0,0,0.15789473684210487,0.17931912445641418,0.07106998512553431,0.23715929261639754,0
8972,Koisuru Cupid,manga,7.07,finished,0,0,0,0,0,0,0,0,0,0.028340080971660075,0.26864506102279895,0.08271805113244457,0.059289823154099384,1
119103,Elf to Shuryoushi no Item Koubou,manga,7.21,finished,0,0,0,1,0,0,0,0,1,0.08502024291497978,0.22076885272602487,0.08603028305111926,0.059289823154099384,1
128920,Maid no Kishi-san,manga,7.13,finished,0,1,0,0,1,0,0,0,0,0.05263157894736814,0.24644389594541471,0.1633679076290231,0.23163885249604307,1
109091,Madoromi Barmaid,manga,7.34,currently_publishing,0,0,0,0,0,0,1,0,0,0.13765182186234792,0.18891326212135084,0.1309815816360862,0.26041972323322227,1
5826,Kusuriyubi Hime,manga,7.04,finished,0,0,0,0,1,0,0,0,0,0.01619433198380582,0.28290108610953857,0.13071644739083332,0.15326196952773585,0
104234,Mahouka Koukou no Rettousei: Natsuyasumi-hen,manga,7.12,finished,1,0,0,0,0,0,0,0,0,0.04858299595141702,0.2495800439970649,0.1447236951061246,0.18794429274727295,1
63169,"Kantai Collection 4-koma Comic: Fubuki, Ganbarimasu!",manga,7.53,finished,0,1,0,0,0,1,0,0,0,0.21457489878542502,0.1578242849336864,0.059211689745219065,0.3363170953803217,1
124019,Sanchoume Zouhyou Monogatari,manga,7.39,finished,0,1,0,0,0,0,0,0,0,0.15789473684210487,0.1787925824921427,0.01500532738151672,0.21939841648099073,1
95250,Suteki na Kareshi,manga,7.33,finished,0,0,0,0,1,1,0,1,0,0.1336032388663968,0.19084013020149448,0.15446891473466318,0.17786946946229815,1
70935,Yami no Moribito,manga,7.63,finished,1,0,0,1,0,0,0,1,0,0.2550607287449389,0.1476961250274934,0.0481886185506446,0.1664475768595858,1
136660,Spy x Family: Kazoku no Shouzou,light_novel,7.75,finished,1,1,0,0,0,0,0,0,1,0.3036437246963559,0.13776154412712527,0.13917162052992715,0.3473186572411889,0
64737,Captain Tsubasa: Rising Sun,manga,7.51,currently_publishing,0,0,0,0,0,0,1,0,0,0.20647773279352188,0.1603066364765393,0.028682546738056702,0.29092867565014247,1
14689,Hidamari no Ki,manga,7.98,finished,1,0,1,0,0,0,1,0,0,0.39676113360323884,0.12613189575588757,0.037898900076371866,0.24723411590137231,1
27265,"Kakemakumo, Kashikoki",manga,7.03,finished,0,0,0,0,0,0,0,1,0,0.012145748987854255,0.28697971667940425,0.2003999784142112,0.18794429274727295,1
10910,18 Diary,manga,7.0,finished,0,0,0,0,1,1,0,1,0,0.0,0.3024327836789824,0.1311801344268928,0.13766670612240658,0
887,Shimotsuma Monogatari,manga,7.17,finished,0,0,1,0,0,0,0,1,0,0.06882591093117396,0.2320043123775546,0.07933331861523363,0.21939841648099073,1
118197,Mamono-tachi wa Katazukerarenai,manga,7.2,finished,0,1,0,1,0,0,0,0,0,0.08097165991902822,0.22299048533519128,0.08532011183437427,0.17786946946229815,0
123365,"""Omae Gotoki ga Maou ni Kateru to Omouna"" to Yuusha Party wo Tsuihou sareta node, Outo de Kimama ni Kurashitai the Comic",manga,7.06,currently_publishing,1,0,0,1,0,0,0,0,0,0.024291497975708065,0.27187879555485683,0.22665854984134426,0.24723411590137231,1
112271,Yaoguai Mingdan,manhua,7.19,currently_publishing,1,1,1,1,0,1,0,0,0,0.0769230769230771,0.2255321211788155,0.16120432549212982,0.25624635243060534,1
29899,Puchimas!: Petit iDOLM@STER,manga,7.72,currently_publishing,0,1,0,0,0,0,1,0,0,0.29149797570850167,0.13923142308847059,0.03298539664353628,0.3557389389245963,1
93353,Koro-sensei Q!,manga,7.15,finished,0,1,0,0,0,0,0,0,1,0.06072874493927127,0.23798737115546176,0.14766472534855235,0.2518588710435033,0
108166,Yari no Yuusha no Yarinaoshi,manga,7.04,finished,0,0,0,1,0,0,0,0,0,0.01619433198380582,0.28120781973133246,0.19484810988661616,0.3016347721607846,1
39453,Hana no Saku Koro,manga,7.43,currently_publishing,0,0,1,0,0,0,0,0,0,0.1740890688259107,0.1711711454812127,0.09497744395279861,0.18794429274727295,1
147662,Best Teacher Baek,manhwa,7.24,currently_publishing,1,0,0,1,0,0,0,0,0,0.09716599190283404,0.21084619701844987,0.11107796840173756,0.15326196952773585,1
20147,Dantalian no Shoka,light_novel,7.5,finished,1,0,0,1,0,0,0,0,0,0.20242914979757076,0.1603066364765393,0.12634305685656866,0.2682011884012322,1
13436,Kimi ga Suki Plus,manga,7.11,finished,0,0,1,0,1,0,0,1,0,0.04453441295546545,0.25075381430082155,0.09531143870609515,0.11857964630819877,0
77957,Sekai no Hajikko to Anzu Jam,manga,7.2,finished,0,0,0,0,1,0,0,1,0,0.08097165991902822,0.2213280767170992,0.1768367320369506,0.15326196952773585,1
1832,Seigi no Mikata,manga,7.47,finished,0,1,0,0,1,0,0,0,0,0.1902834008097165,0.16423543281471076,0.030214907854872575,0.25624635243060534,1
113498,Anata ga Shite Kurenakutemo,manga,7.18,currently_publishing,0,0,1,0,1,0,1,0,0,0.07287449392712553,0.22678329610062187,0.14508684089491797,0.26439891203680455,0
135383,Kimi to Pico-Pico,manga,7.09,finished,0,1,0,0,1,1,0,0,0,0.036437246963562764,0.25784387506637707,0.1734521467462622,0.18794429274727295,1
108658,Yuunagi Marbled,manga,7.14,finished,0,0,0,0,0,0,0,0,0,0.05668016194331971,0.24023688580629154,0.05687666306381067,0.17786946946229815,1
146324,Doushitara Osananajimi no Kanojo ni Naremasu ka!?,manga,7.34,currently_publishing,0,0,0,0,0,1,0,0,0,0.13765182186234792,0.1862129674814701,0.10446054188965759,0.17786946946229815,1
92625,Sword Art Online Alternative: Gun Gale Online,manga,7.28,finished,1,0,0,0,0,0,1,0,0,0.11336032388663986,0.20026291589350542,0.14937934655043072,0.2990812352563416,1
335,Gravitation: Voice of Temptation,light_novel,7.3,finished,0,1,0,0,1,0,0,0,0,0.12145748987854255,0.19575754883713414,0.03286053631324681,0.22573740001368517,1
107790,Bocchi Hakase to Robot Shoujo no Zetsubouteki Utopia,manga,7.27,finished,0,1,0,0,0,0,0,0,0,0.10931174089068785,0.20245452480470483,0.05297798151297384,0.15326196952773585,1
44515,Edo Karuta,manga,7.27,finished,0,0,0,0,1,0,0,1,0,0.10931174089068785,0.20245452480470483,0.009001930756442178,0.11857964630819877,1
17240,Unico,manga,7.36,finished,0,0,0,1,0,0,0,0,0,0.14574898785425106,0.18217505297508285,0.02105422161604853,0.25624635243060534,0
11118,Kamisama Dolls,manga,7.08,finished,1,0,1,0,0,0,1,0,0,0.0323886639676112,0.2609715075226482,0.18456671657729373,0.26439891203680455,1
20120,Kigurumi Planet,manga,7.09,finished,0,1,0,0,0,0,0,0,0,0.036437246963562764,0.25756806768335205,0.09506101029401748,0.13766670612240658,1
13889,Takkoku!!!,manga,7.14,finished,0,1,0,0,1,1,0,0,1,0.05668016194331971,0.2395984013805761,0.107650702791805,0.21255179268183524,1
31935,Koukaku Kidoutai: Stand Alone Complex,manga,7.27,finished,1,0,0,0,0,0,1,0,0,0.10931174089068785,0.2022371324254818,0.14569019519392956,0.28502722316778456,1
108529,Angel Beats!: The Last Operation,manga,7.55,currently_publishing,1,0,1,0,0,1,0,0,0,0.2226720647773277,0.1533544012257838,0.15492340296970908,0.2937334231135295,1
144012,Pink to Habanero,manga,7.23,currently_publishing,0,1,0,0,1,1,0,1,0,0.09311740890688247,0.21245722724356408,0.14961436104955794,0.30886756877766824,0
13474,Shisei,one_shot,7.08,finished,0,0,0,0,1,0,0,0,0,0.0323886639676112,0.2607027096148058,0.057942411669882565,0.11857964630819877,1
149165,Becoming the Dark Hero's Daughter,manhwa,7.38,currently_publishing,0,0,0,1,0,0,0,0,0,0.15384615384615374,0.17799847083262454,0.09655753336701434,0.18794429274727295,1
136684,Kyou kara Hajimeru Osananajimi,manga,7.17,currently_publishing,0,0,0,0,1,1,0,0,0,0.06882591093117396,0.2292476843872805,0.16481139841730297,0.24723411590137231,0
155726,I'm Not That Kind of Talent,manhwa,7.16,currently_publishing,1,0,0,1,0,0,0,0,0,0.06477732793522284,0.23285310161268913,0.1446024567536488,0.26439891203680455,0
72641,Area 51,manga,7.52,finished,1,0,0,0,0,0,1,0,0,0.21052631578947345,0.15656384874442586,0.09991316645732207,0.2786882396350901,1
26006,Kingdom Hearts: Birth by Sleep,light_novel,7.5,finished,1,0,0,1,0,0,0,0,0,0.20242914979757076,0.15938168141984654,0.1147990216297734,0.3621733347748687,1
4404,Kidou Senshi Gundam 00F,manga,7.33,finished,1,0,0,0,0,0,0,0,1,0.1336032388663968,0.1879382588740256,0.05009985457028465,0.2880288340870895,1
139682,Ao Ashi: Brotherfoot,manga,7.57,currently_publishing,0,0,0,0,0,0,1,0,0,0.23076923076923084,0.15072443922331358,0.05032316076166965,0.23163885249604307,1
97916,Koutetsujou no Kabaneri,manga,7.61,finished,1,0,1,1,0,0,0,0,1,0.24696356275303666,0.14701280298421115,0.1832025873331793,0.2819164391209094,1
131253,Warui ga Watashi wa Yuri ja Nai,manga,7.22,currently_publishing,0,1,0,0,0,1,0,0,0,0.0890688259109309,0.21463811866510596,0.12572764344387255,0.27533341224481317,1
124139,Maydare Tensei Monogatari: Kono Sekai de Ichiban Warui Majo,manga,7.26,currently_publishing,0,0,0,1,1,0,0,0,1,0.10526315789473673,0.20417981619726022,0.12358894112751351,0.29092867565014247,1
147574,From a Knight to a Lady,manhwa,7.18,currently_publishing,0,0,0,1,0,0,0,0,0,0.07287449392712553,0.22589091496051283,0.14141642703916468,0.28502722316778456,1
106074,Meshinuma.,manga,7.33,currently_publishing,0,0,0,0,0,0,1,0,0,0.1336032388663968,0.18769328194570012,0.07812627938060501,0.2990812352563416,1
1822,Kanon,manga,7.05,finished,0,0,1,0,1,0,0,0,0,0.020242914979756943,0.27297843040196335,0.1471287126432157,0.26439891203680455,0
58753,"Ashita, Boku wa Shinu. Kimi wa Ikikaeru.",light_novel,7.68,finished,0,1,0,0,1,1,0,0,0,0.2753036437246963,0.13995975462880605,0.06979641844743223,0.29092867565014247,0
86710,Majo no Ie: Ellen no Nikki,light_novel,7.68,finished,0,0,1,0,0,0,0,0,0,0.2753036437246963,0.13995975462880605,0.018608202963395826,0.31553617558470476,1
2105,Ultra Red,manga,7.17,finished,1,0,0,0,0,0,0,0,1,0.06882591093117396,0.22872378837073015,0.07988725178304978,0.20510908888270515,1
94518,Ubau Mono Ubawareru Mono,light_novel,7.29,currently_publishing,1,0,0,1,1,0,0,0,0,0.11740890688259098,0.1968996323812714,0.14635117720562785,0.3041142829819924,1
29949,Josou Shounen Anthology Comic,manga,7.23,finished,0,1,0,0,1,1,0,0,0,0.09311740890688247,0.2116543794190887,0.1514817287753536,0.23715929261639754,1
72789,Baki Gaiden: Kizuzura,manga,7.23,finished,1,0,0,0,0,1,0,0,1,0.09311740890688247,0.2116543794190887,0.07924080320077076,0.21255179268183524,1
12698,Gakkou Hotel,manga,7.02,finished,0,0,0,0,1,1,0,1,0,0.008097165991902688,0.2875205401751384,0.14914397434264304,0.13766670612240658,0
317,Metamo☆Kiss,manga,7.13,finished,0,1,0,0,1,0,0,1,0,0.05263157894736814,0.24181858564813763,0.08424870216282132,0.27184161583593464,0
90337,Rosario to Vampire,light_novel,7.4,finished,1,1,0,1,1,1,0,0,1,0.16194331983805688,0.17422248233497217,0.06078377557201531,0.31337056285462717,1
25388,Saishuu Heiki Kanojo Gaidenshuu - Sekai no Hate ni wa Kimi to Futari de,manga,7.12,finished,0,0,1,0,1,0,1,0,0,0.04858299595141702,0.24553279802388894,0.08875179798822441,0.21939841648099073,1
25389,Liselotte to Majo no Mori,manga,7.19,discontinued,0,0,0,1,0,0,0,1,0,0.0769230769230771,0.22262301978742594,0.16277593383589073,0.15326196952773585,0
138374,"Saijo no Osewa: Takane no Hanadarake na Meimonkou de, Gakuin Ichi no Ojousama (Seikatsu Nouryoku Kaimu) wo Kagenagara Osewa suru Koto ni Narimashita",manga,7.24,currently_publishing,0,1,0,0,1,1,0,0,0,0.09716599190283404,0.20838892144801768,0.15939629644527287,0.23715929261639754,0
104337,Gaikotsu Shotenin Honda-san,manga,7.08,finished,0,1,0,0,0,0,0,0,0,0.0323886639676112,0.2596215380177539,0.21425997444066347,0.2937334231135295,1
120659,Shrink: Seishinkai Yowai,manga,7.71,currently_publishing,0,0,0,0,0,0,1,0,0,0.28744939271255054,0.13739128203359774,0.08371020071094426,0.24234494900668524,1
16843,Itsuka Tenma no Kuro Usagi,manga,7.05,finished,0,1,0,0,1,0,0,0,1,0.020242914979756943,0.27224644622408667,0.1941894143968772,0.21939841648099073,1
129811,Tonari no Otona-kun,manga,7.09,finished,0,1,0,0,1,1,0,1,0,0.036437246963562764,0.2558999592001995,0.16539564593256872,0.23163885249604307,1
4832,Heaven's Will,manga,7.04,finished,0,0,0,0,0,0,0,1,0,0.01619433198380582,0.2772801716083002,0.12064333757825052,0.23163885249604307,0
151362,Finding Camellia,manhwa,7.49,currently_publishing,0,0,0,1,1,0,0,0,0,0.1983805668016192,0.1596907819770409,0.06661605934609338,0.23715929261639754,1
3890,Star Project Chiro,manhwa,7.31,finished,0,1,0,0,1,0,0,1,0,0.12550607287449367,0.19202910353812463,0.0809892007024906,0.21255179268183524,1
139677,The Demonic Contract,manhwa,7.13,currently_publishing,0,0,1,1,1,0,0,0,0,0.05263157894736814,0.241346231641684,0.16781522505253554,0.18794429274727295,0
99787,Ryuu to Yuusha to Haitatsunin,manga,7.63,currently_publishing,0,0,0,1,0,0,1,0,0,0.2550607287449389,0.14424046635571475,0.07653349239324947,0.2819164391209094,0
2537,Tennenkei Ouji,manga,7.04,finished,0,0,0,0,1,0,0,1,0,0.01619433198380582,0.2769274473288321,0.09918277643723306,0.059289823154099384,0
48617,Hyouketsu Kyoukai no Eden,manga,7.2,on_hiatus,1,0,0,1,1,0,0,0,1,0.08097165991902822,0.21907558634781898,0.1632604444484218,0.13766670612240658,0
89354,Glow!,manga,7.07,finished,0,1,0,0,0,1,0,0,0,0.028340080971660075,0.2631007698422039,0.17244241733009202,0.21255179268183524,1
130755,Darwin Jihen,manga,7.52,currently_publishing,0,0,0,0,0,0,1,0,0,0.21052631578947345,0.15529021403051502,0.12743111419084374,0.20510908888270515,1
10393,Junai★Sensation,manga,7.31,finished,0,0,0,0,1,0,0,1,0,0.12550607287449367,0.19179223685412028,0.06841305257712582,0.24234494900668524,1
8727,Meru Meru Mail,manga,7.16,finished,0,1,0,0,1,1,0,1,0,0.06477732793522284,0.23080596767149264,0.044409753099596605,0.17786946946229815,0
1847,The Kidnapping of Minja Jo's Boyfriend,manhwa,7.15,finished,0,0,0,0,1,0,0,1,0,0.06072874493927127,0.23436615365215596,0.04682514599384291,0.0,0
137041,Dekiru Neko wa Kyou mo Yuuutsu,manga,7.65,currently_publishing,0,1,0,0,0,0,0,0,0,0.26315789473684204,0.14176172838418066,0.10367236734618568,0.3041142829819924,1
593,Kidou Senshi Gundam SEED: Astray,manga,7.26,finished,1,0,0,0,0,0,0,0,1,0.10526315789473673,0.20288814738089256,0.041010945719719194,0.31764831089269685,1
54431,"Ore no Nounai Sentakushi ga, Gakuen Love Comedy wo Zenryoku de Jama shiteiru",light_novel,7.76,finished,0,1,0,0,1,1,0,0,0,0.3076923076923075,0.13362531545362066,0.15672811504332107,0.24723411590137231,1
76567,Mitou Shoukan://Blood Sign,light_novel,7.63,finished,1,1,0,1,0,0,0,0,0,0.2550607287449389,0.14388943868408843,0.15571555733614129,0.32749101155533156,1
1164,Oishii Study,manga,7.07,finished,0,1,1,0,0,0,0,1,0,0.028340080971660075,0.2628366416085586,0.08380008127764893,0.13766670612240658,1
148268,Karina's Last Days,manhwa,7.29,currently_publishing,0,0,1,1,1,0,0,0,0,0.11740890688259098,0.19598682506675158,0.1147990216297734,0.26041972323322227,0
121294,Hello World,manga,7.12,finished,0,0,1,0,1,0,1,0,0,0.04858299595141702,0.24446115229157117,0.16011107590049178,0.2990812352563416,1
49079,Mielino Kashiwagi,manga,7.05,finished,0,0,1,0,1,0,1,0,0,0.020242914979756943,0.27126356407723684,0.13295572985960757,0.18794429274727295,1
5284,Ouke no Monshou,manga,7.16,currently_publishing,0,0,0,0,1,0,0,1,0,0.06477732793522284,0.23046140369093138,0.12559055167012279,0.33960739079180063,1
20591,15: Meisetsu Kougyou Koukou Rugby-bu,manga,7.13,finished,0,0,0,0,0,0,0,0,1,0.05263157894736814,0.24071355919415682,0.10136367797398882,0.22573740001368517,1
123507,Dear Noman,manga,7.1,finished,0,0,0,0,0,0,0,0,0,0.040485829959513886,0.2511910742221791,0.0943072825110427,0.2518588710435033,1
147659,My Secretly Hot Husband,manhwa,7.09,currently_publishing,0,0,0,1,1,0,0,0,0,0.036437246963562764,0.25477504016398356,0.19576559519527903,0.26041972323322227,1
20628,Ookami-san to Shichinin no Nakama-tachi,manga,7.27,finished,0,1,0,0,1,1,0,0,0,0.10931174089068785,0.20026291589350542,0.15298253461185074,0.20510908888270515,0
50169,Suisei no Gargantia,manga,7.15,finished,1,0,0,0,1,0,0,0,1,0.06072874493927127,0.2338638913948975,0.14979038783084375,0.20510908888270515,1
115800,Tokyo Ghoul:re: Quest,light_novel,7.36,finished,1,0,0,1,0,0,0,0,0,0.14574898785425106,0.17984339683621042,0.11092724761918027,0.4080706892294549,1
123716,Saikyou Degarashi Ouji no Anyaku Teii Arasoi,manga,7.02,currently_publishing,1,0,1,1,0,0,0,0,0,0.008097165991902688,0.2853426663442761,0.22084298280559422,0.2682011884012322,1
2961,Satsuma Gishiden,manga,7.66,finished,0,0,0,0,0,0,0,0,0,0.2672064777327936,0.14032229142119124,0.09227919428576659,0.28502722316778456,1
1022,Eroica yori Ai wo Komete,manga,7.69,on_hiatus,1,1,0,0,0,0,0,1,0,0.27935222672064786,0.13776154412712527,0.07018940343824887,0.37155666574229096,1
10499,GeGeGe no Kitarou,manga,7.25,finished,0,1,0,0,0,0,0,0,1,0.10121457489878516,0.20482054289645601,0.19891325280983518,0.3487808660753555,1
99627,Jidou Hanbaiki ni Umarekawatta Ore wa Meikyuu wo Samayou,light_novel,7.27,on_hiatus,0,0,0,1,0,0,0,0,0,0.10931174089068785,0.19981981520748027,0.2327099009991156,0.32933059070969906,1
12568,Aisubeki Musumetachi,manga,7.2,finished,0,0,1,0,1,0,0,1,0,0.08097165991902822,0.21812459632892134,0.09346547580152476,0.196956529276506,1
6314,Number,manga,7.01,finished,1,0,0,1,0,0,0,1,0,0.004048582995951122,0.29050549988687935,0.2081098486914701,0.27533341224481317,0
622,Canon,manga,7.23,finished,0,0,1,0,0,0,0,1,0,0.09311740890688247,0.2096237645800988,0.06336891619398188,0.1664475768595858,1
21307,Kindaichi Shounen no Jikenbo - Shin Series,manga,7.66,finished,0,0,0,0,0,0,0,0,1,0.2672064777327936,0.13995975462880605,0.004266188096236689,0.21255179268183524,1
58209,Shin Kurosawa: Saikyou Densetsu,manga,7.19,finished,1,1,1,0,0,0,1,0,0,0.0769230769230771,0.22076885272602487,0.14508684089491797,0.21255179268183524,1
146277,Oneesama to Watashi: Ojousama ga Isekai Tensei,manga,7.69,currently_publishing,1,0,0,1,0,0,0,0,0,0.27935222672064786,0.13739128203359774,0.02570238852807094,0.20510908888270515,1
537,Apothecarius Argentum,manga,7.27,finished,0,0,0,0,1,0,0,1,0,0.10931174089068785,0.19937509440565437,0.12675197603005128,0.20510908888270515,0
1628,Legend,manhwa,7.2,finished,0,1,0,1,0,0,0,0,0,0.08097165991902822,0.21774210858040255,0.10288015500567327,0.26041972323322227,0
5203,Mobile Suit Crossbone Gundam: Skull Heart,manga,7.1,finished,1,0,0,0,0,0,0,0,0,0.040485829959513886,0.24987455020340987,0.0829892692855616,0.24723411590137231,1
125045,Nise Seiken Monogatari: Osananajimi no Seijo wo Uttara Michizure ni Sareta,manga,7.15,currently_publishing,1,1,0,1,0,0,0,0,0,0.06072874493927127,0.23285310161268913,0.15101699661292312,0.22573740001368517,1
20781,Koyoi Oto Furu Sora no Shita,manga,7.13,finished,0,0,1,0,1,0,0,1,0,0.05263157894736814,0.23911732888608594,0.07368203771183368,0.09397214637363648,1
9889,Kidou Senshi Gundam,light_novel,7.67,finished,0,0,0,0,0,0,0,0,0,0.2712550607287447,0.1384987039822776,0.010596914063823348,0.26041972323322227,1
20636,Haru Koi,manga,7.23,finished,0,0,1,0,1,0,0,0,0,0.09311740890688247,0.20900791008060038,0.033234815263191164,0.11857964630819877,1
45980,Aiura,manga,7.07,finished,0,1,0,0,0,1,0,0,0,0.028340080971660075,0.2608371828223077,0.196980502201354,0.29644911577049693,1
78381,Labradorescence,manga,7.4,finished,0,0,0,0,0,0,0,0,0,0.16194331983805688,0.17173165801138401,0.001690066119088618,0.09397214637363648,1
152083,Crowning a Spoiled Prince,manhwa,7.45,currently_publishing,0,0,0,1,1,0,0,0,0,0.18218623481781382,0.16363920121002773,0.06781637205292945,0.22573740001368517,1
136359,Tsukanoma no Ichika,manga,7.37,finished,0,0,1,0,1,0,0,0,0,0.14979757085020218,0.17693152536129841,0.06811500010324045,0.27184161583593464,0
113682,Yurikon,manga,7.25,finished,0,0,0,0,0,0,0,0,0,0.10121457489878516,0.20353569640175673,0.07625070137753975,0.15326196952773585,1
11625,Guuzen ka Unmei ka,manga,7.06,finished,0,0,0,0,1,0,0,1,0,0.024291497975708065,0.2649337798324485,0.08442778673484774,0.15326196952773585,0
97374,Chuusotsu Worker kara Hajimeru Koukou Seikatsu,manga,7.08,currently_publishing,0,0,1,0,1,1,1,0,0,0.0323886639676112,0.2571531804005922,0.1777693330868706,0.21939841648099073,0
1437,Strain,manga,7.01,finished,1,0,0,0,0,0,1,0,0,0.004048582995951122,0.2888087887982185,0.19857141346497054,0.23715929261639754,1
131934,Unmei no Hito to Deaeru Koisuru Appli,manga,7.19,finished,0,0,0,0,0,1,0,0,0,0.0769230769230771,0.21964263168159015,0.06989475836213721,0.23163885249604307,1
60703,Love Live! School Idol Diary,light_novel,7.5,currently_publishing,0,0,0,0,0,1,0,0,0,0.20242914979757076,0.15624668818976017,0.08144603858470134,0.3557389389245963,1
10943,Doku no Aji,one_shot,7.07,finished,0,0,0,1,0,0,0,0,0,0.028340080971660075,0.2605680875714046,0.0716542660876116,0.11857964630819877,1
14686,Perfect XXX,manga,7.23,finished,0,0,1,0,0,0,0,0,0,0.09311740890688247,0.20859560119833664,0.05198775714329429,0.11857964630819877,1
121008,Jukkakukan no Satsujin,manga,7.45,finished,0,0,0,0,0,0,1,0,0,0.18218623481781382,0.16333998579763898,0.09779366713276927,0.22573740001368517,1
99304,Futsuu no Koiko-chan,manga,7.22,finished,0,0,0,0,1,1,0,1,0,0.0890688259109309,0.21145283669891313,0.14766472534855235,0.23163885249604307,0
92609,Peach Boy Riverside,manga,7.01,currently_publishing,0,0,0,1,0,0,0,0,1,0.004048582995951122,0.2884880035473213,0.25741752096579984,0.32749101155533156,0
4099,Auto Focus,manga,7.21,finished,0,0,1,0,1,0,0,1,0,0.08502024291497978,0.21404719764630786,0.04659672717733088,0.13766670612240658,0
1609,Hanzou no Mon,manga,7.38,finished,1,0,0,0,0,0,1,0,0,0.15384615384615374,0.17476913945199257,0.12586461378999503,0.196956529276506,1
21380,Teiden Shoujo to Hanemushi no Orchestra,manga,7.37,finished,1,1,0,1,1,0,0,0,1,0.14979757085020218,0.17639452226474484,0.10375136582078337,0.1664475768595858,1
58237,Eien no 0,manga,7.74,finished,1,0,0,0,0,0,1,0,0,0.2995951417004048,0.13285792487152337,0.051102202765278104,0.2786882396350901,1
20704,Dear!,manga,7.2,finished,0,0,0,0,1,0,0,1,0,0.08097165991902822,0.21678059366176272,0.10687866169412885,0.18794429274727295,0
83153,Shinomiya-kun no Sekai ga Owattemo,manga,7.01,finished,0,0,0,0,1,1,0,1,0,0.004048582995951122,0.2878438837518177,0.13866831817949787,0.1664475768595858,0
23185,Moon Walker LTD. Series,manga,7.0,finished,1,0,1,1,0,0,0,0,1,0.0,0.29269710879807875,0.10088168430379052,0.11857964630819877,1
149674,Shujinkou Nikki,manga,7.76,currently_publishing,0,0,0,0,1,1,0,1,0,0.3076923076923075,0.13130846437882793,0.05088001952208221,0.24234494900668524,0
25857,Tokeijikake no Ringo,manga,7.23,finished,1,0,1,0,0,0,0,0,0,0.09311740890688247,0.20797450536126683,0.03934301495101811,0.1664475768595858,1
18388,Honoo no Tenkousei,manga,7.34,finished,1,1,0,0,0,1,0,0,1,0.13765182186234792,0.18166075620969369,0.10303892248436508,0.31553617558470476,1
4542,Shin Vampire Miyu,manga,7.32,finished,0,0,1,1,0,0,0,1,0,0.12955465587044523,0.18596448730558057,0.07951818356332518,0.24723411590137231,1
11633,Gwi,manhwa,7.0,finished,1,0,0,0,0,0,1,0,0,0.0,0.2919709513946789,0.16304529379018584,0.23715929261639754,1
48745,Toaru Majutsu no Index: Road to Endymion,light_novel,7.32,finished,1,1,0,1,0,0,0,0,1,0.12955465587044523,0.18571549846981528,0.057090401191358,0.09397214637363648,1
24476,Super Doctor K,manga,7.45,finished,0,0,1,0,0,0,0,0,1,0.18218623481781382,0.1624378975801022,0.07473368604146136,0.196956529276506,1
147396,unTouchable,manhwa,7.13,finished,0,0,0,0,1,0,0,0,0,0.05263157894736814,0.2370104100492595,0.06015685777826363,0.20510908888270515,1
19700,Shounen Butterfly,manga,7.04,finished,0,0,0,0,1,1,0,1,0,0.01619433198380582,0.27187879555485683,0.10469621302086263,0.13766670612240658,0
100314,Nyankees,manga,7.18,finished,1,0,0,0,0,0,0,0,1,0.07287449392712553,0.22114195425722105,0.17152798917541756,0.28502722316778456,1
8071,W Change!!,manga,7.18,finished,1,0,0,0,1,1,0,0,1,0.07287449392712553,0.22114195425722105,0.0737779381866357,0.17786946946229815,0
23036,Ilegenes: Giyoku no Koukyoukyoku,manga,7.3,finished,0,0,0,0,0,0,0,1,0,0.12145748987854255,0.19036126736329118,0.12261329429078316,0.196956529276506,1
7939,Danshi Kinshi!!,manga,7.08,finished,0,0,0,0,1,1,0,1,0,0.0323886639676112,0.25477504016398356,0.08316981747964047,0.09397214637363648,1
24376,Hatsukoi no Tsuzuki,manga,7.23,finished,0,0,0,0,1,0,0,1,0,0.09311740890688247,0.20714141303724587,0.01709414136485088,0.059289823154099384,0
13352,Hanbun no Tsuki ga Noboru Sora,manga,7.1,finished,0,0,1,0,1,0,0,0,1,0.040485829959513886,0.24719796534018468,0.10903073733095048,0.21255179268183524,0
3968,Kirai,manga,7.18,finished,0,0,1,0,1,0,0,1,0,0.07287449392712553,0.22076885272602487,0.053634625857009954,0.17786946946229815,0
503,Rose Hip Zero,manga,7.09,finished,1,0,1,0,0,0,0,0,1,0.036437246963562764,0.25089974233727763,0.1127262733653529,0.22573740001368517,0
75587,Baku to Nemurihime,one_shot,7.21,finished,0,0,0,1,1,0,0,1,0,0.08502024291497978,0.21245722724356408,0.019018568999868535,0.059289823154099384,0
